HomEpiph	Desreumaux, Alain, ed. Trois homélies syriaques anonymes et inédites sur l’Épiphanie. Patrologia Orientalis 38.4 [177]. Turnhout: Brepols, 1977.
Hom6thCent	Graffin, François, ed. Homélies anonymes du VIe siècle: Dissertation sur le Grand-prêtre, Homélies sur la pécheresse I, II, III. Patrologia Orientalis 41.4 [189]. Turnhout: Brepols, 1984.
IsDr&ḤenAdiab:Treatises	Scher, Addaï, ed. Traités d’Išaï le docteur et de Hnana d’Adiabène sur les Martyrs, le Vendredi d’or et les Rogations suivis de la Confession de foi à réciter par les évêques avant l’ordination. Patrologia Orientalis 7.1 [31]. Paris: Firmin-Didot, 1911. (Turnhout: Brepols, 1980.)
IsaacNin:Coll2	Brock, Sebastian P., ed. Isaac of Nineveh (Isaac the Syrian). 'The Second Part', Chapters IV-XLI. CSCO 554-555, Syr. 224-225. Leuven: Peeters, 1995.
IsaacNin:Coll3	Chialà, Sabino, ed. Isacco di Ninive. Terza Collezione. CSCO 637-638, Syr. 246-247. Leuven: Peeters, 2011.
IšoAdiab:Epist	Duval, Rubens, ed. Išō‘yahb Patriarchae III Liber epistularum. CSCO Syr. II.64. Paris: E Typographeo Reipublicae, 1904-1905. (Leuven: Peeters, 1962.)
IšoMerv:ComExodDeut	Van den Eynde, Ceslas Florent (ed.), "Commentaire d’Išo‘dad de Merv sur l’Ancient Testament, II: Exode–Deutéronome". CSCO 176, 179, Syr. 80-81. Leuven: Secrétariat du CorpusSCO, 1958.
IšoMerv:ComIs12	Van den Eynde, Ceslas Florent (ed.), "Commentaire d’Išo‘dad de Merv sur l’Ancient Testament, IV: Isaïe et les Douze". CSCO 303-304, Syr. 128-129. Leuven: Secrétariat du CorpusSCO, 1969.
IšoMerv:ComJerEzeDan	Van den Eynde, Ceslas Florent (ed.), "Commentaire d’Išo‘dad de Merv sur l’Ancient Testament, V: Jérémie, Ézéchiel, Daniel". CSCO 328-329, Syr. 146-147. Leuven: Secrétariat du CorpusSCO, 1972.
IšoMerv:ComPs	van den Eynde, Ceslas, ed. Commentaire d’Išo‘dad de Merv sur l’Ancient Testament, VI: Psaumes. CSCO 433-434, Syr. 185-186. Leuven: Peeters, 1981.
JacBurd&ThdrAl:EpOrthMonks	Chabot, Jean Baptiste, ed. Documenta ad origines monophysitarum illustrandas. CSCO 17, Syr. II.37 [17]. Paris: E Typographeo Reipublicae, 1907, 1933. (Leuven: Peeters, 1955.)
JacBurd&ThdrAl:EpPaul	Chabot, Jean Baptiste, ed. Documenta ad origines monophysitarum illustrandas. CSCO 17, Syr. II.37 [17]. Paris: E Typographeo Reipublicae, 1907, 1933. (Leuven: Peeters, 1955.)
JacBurd:EpEunom	Chabot, Jean Baptiste, ed. Documenta ad origines monophysitarum illustrandas. CSCO 17, Syr. II.37 [17]. Paris: E Typographeo Reipublicae, 1907, 1933. (Leuven: Peeters, 1955.)
JacBurd:EpJnEph&OrthBishs	Chabot, Jean Baptiste, ed. Documenta ad origines monophysitarum illustrandas. CSCO 17, Syr. II.37 [17]. Paris: E Typographeo Reipublicae, 1907, 1933. (Leuven: Peeters, 1955.)
JacBurd:EpQonon&Eugen	Chabot, Jean Baptiste, ed. Documenta ad origines monophysitarum illustrandas. CSCO 17, Syr. II.37 [17]. Paris: E Typographeo Reipublicae, 1907, 1933. (Leuven: Peeters, 1955.)
JacEdes:ExtSev	Kugener, Marc-Antoine, ed. Sévère, patriarche d’Antioche, 512-518: textes syriaques publiés, traduits et annotés. Pt. 2: Vie de Sévère par Jean, supérieur du monastère de Beith-Aphtonia, avec divers textes syriaques, grecs et latins. Patrologia Orientalis 2.3 [8]. Paris: Firmin-Didot, 1904. (Turnhout: Brepols, 2003.)
JacSer:Epist	Olinder, Gunnar, ed. Iacobi Sarugensis Epistulae quotquot supersunt. CSCO 110, Syr. II.45 [57]. Paris: E Typographeo Reipublicae, 1937. (Leuven: Secrétariat du CorpusSCO, 1965.)
JacSer:MemLuqJews	Albert, Micheline, ed. Jacques de Saroug: Homélies contre les Juifs. Translated by Micheline Albert. Patrologia Orientalis 38.1 [ 174 ]. Turnhout: Brepols, 1976.
JacSer:MemMarEph	Amar, Joseph Phillip. A Metrical Homily on Holy Mar Ephrem by Mar Jacob of Sarug: Critical Edition of the Syriac Text, Translation and Introduction. Patrologia Orientalis 47.1 [209]. Turnhout: Brepols, 1995. 
JacSer:MemOnCreation	Alwan, Khalil, ed. Jacques de Saroug. Quatre homélies métriques sur la Création. CSCO 508-509, Syr. 214-215. Leuven: Peeters, 1989.
JnChr:HomTemp&Inc	Nau, François, ed. Documents pour servir à l’histoire de l’Église nestorienne: I. Quatre Homélies de saint Jean Chrysostome; II. Textes monophysites: Homélies d’Érechthios; Fragments divers; Extraits de Timothée Ælure, de Philoxène, de Bar Hébraeus; III. Histoire de Nestorius, d’après la lettre à Cosme et l’hymne de S. Patrologia Orientalis 13.2 [63]. Paris: Firmin-Didot, 1917. (Turnhout: Brepols, 1993.)
JacBurd:SolutionObjections	Chabot, Jean Baptiste, ed. Documenta ad origines monophysitarum illustrandas. CSCO 17, Syr. II.37 [17]. Paris: E Typographeo Reipublicae, 1907, 1933. (Leuven: Peeters, 1955.)
JnDara:OnOfferings	Sader, Jean, ed. Le De Oblatione de Jean de Dara. CSCO 308-309, Syr. 132-133. Leuven: Secrétariat du CorpusSCO, 1970.
JnEph:ActsEastSaints	Ref A: Brooks, Ernest Walter, ed. John of Ephesus. Lives of the Eastern Saints. Patrologia Orientalis 17.1 [82]. Paris: Firmin-Didot, 1923. | Ref B: Brooks, Ernest Walter, ed. John of Ephesus. Lives of the Eastern Saints II. Patrologia Orientalis 18.4 [89]. Paris: Firmin-Didot, 1924.
JnEph:EccHist	Brooks, Ernest Walter, ed. Iohannis Ephesini historiae ecclesiasticae pars tertia. CSCO 105, Syr. III.3 [54]. Leuven: Secrétariat du CorpusSCO, 1935. (Paris: E Typographeo Reipublicae, 1935.)
JnEph:ExtSev	Kugener, Marc-Antoine, ed. Sévère, patriarche d’Antioche, 512-518: textes syriaques publiés, traduits et annotés. Pt. 2: Vie de Sévère par Jean, supérieur du monastère de Beith-Aphtonia, avec divers textes syriaques, grecs et latins. Patrologia Orientalis 2.3 [8]. Paris: Firmin-Didot, 1904. (Turnhout: Brepols, 2003.)
JnMaron:Expos	Breydy, Michel, ed. Jean Maron. Exposé de la foi et autres opuscules. CSCO 497-498, Syr. 209-210. Leuven: Secrétariat du CorpusSCO, 1988.
JnRufus:Pleroph	Nau, François, ed. Jean Rufus, évêque de Maïouma. Plérophories, c’est-à-dire: témoignages et révélations contre le concile de Chalcédoine. Patrologia Orientalis 8.1 [36]. Paris: Firmin-Didot, 1911. (Turnhout: Brepols, 1982.)
JosḤazz:EpStgsMonasLife	Harb, Paul and Graffin, François, eds. Joseph Ḥazzāyā. Lettre sur les trois étapes de la vie monastique. Patrologia Orientalis 45.2 [202]. Turnhout: Brepols, 1992.
Leo&DiodBlasphemies	Nau, François, ed. Documents pour servir à l’histoire de l’Église nestorienne: I. Quatre Homélies de saint Jean Chrysostome; II. Textes monophysites: Homélies d’Érechthios; Fragments divers; Extraits de Timothée Ælure, de Philoxène, de Bar Hébraeus; III. Histoire de Nestorius, d’après la lettre à Cosme et l’hymne de S. Patrologia Orientalis 13.2 [63]. Paris: Firmin-Didot, 1917. (Turnhout: Brepols, 1993.)
MartOrient	Nau, François, ed. Martyrologes et ménologes orientaux, I–XIII. Un martyrologie et douze ménologes syriaques édités et traduits. Patrologia Orientalis 10.1 [46]. Paris: Firmin-Didot, 1912.
MichIRabo:ExtSev	Kugener, Marc-Antoine, ed. Sévère, patriarche d’Antioche, 512-518: textes syriaques publiés, traduits et annotés. Pt. 2: Vie de Sévère par Jean, supérieur du monastère de Beith-Aphtonia, avec divers textes syriaques, grecs et latins. Patrologia Orientalis 2.3 [8]. Paris: Firmin-Didot, 1904. (Turnhout: Brepols, 2003.)
Nars:memNativEpiphPassResurAscen	McLeod, Frederick G., ed. Narsai’s Metrical Homilies on the Nativity, Epiphany, Passion, Resurrection and Ascension: Critical Edition of Syriac Text. Patrologia Orientalis 40.1 [182]. Turnhout: Brepols, 1979.
Nest:Citations	Nau, François, ed. Documents pour servir à l’histoire de l’Église nestorienne: I. Quatre Homélies de saint Jean Chrysostome; II. Textes monophysites: Homélies d’Érechthios; Fragments divers; Extraits de Timothée Ælure, de Philoxène, de Bar Hébraeus; III. Histoire de Nestorius, d’après la lettre à Cosme et l’hymne de S. Patrologia Orientalis 13.2 [63]. Paris: Firmin-Didot, 1917. (Turnhout: Brepols, 1993.)
Nest:ConjMigr	Nau, François, ed. Documents pour servir à l’histoire de l’Église nestorienne: I. Quatre Homélies de saint Jean Chrysostome; II. Textes monophysites: Homélies d’Érechthios; Fragments divers; Extraits de Timothée Ælure, de Philoxène, de Bar Hébraeus; III. Histoire de Nestorius, d’après la lettre à Cosme et l’hymne de S. Patrologia Orientalis 13.2 [63]. Paris: Firmin-Didot, 1917. (Turnhout: Brepols, 1993.)
NotesSev	Kugener, Marc-Antoine, ed. Sévère, patriarche d’Antioche, 512-518: textes syriaques publiés, traduits et annotés. Pt. 2: Vie de Sévère par Jean, supérieur du monastère de Beith-Aphtonia, avec divers textes syriaques, grecs et latins. Patrologia Orientalis 2.3 [8]. Paris: Firmin-Didot, 1904. (Turnhout: Brepols, 2003.)
OnNatChrist	Nau, François, ed. Documents pour servir à l’histoire de l’Église nestorienne: I. Quatre Homélies de saint Jean Chrysostome; II. Textes monophysites: Homélies d’Érechthios; Fragments divers; Extraits de Timothée Ælure, de Philoxène, de Bar Hébraeus; III. Histoire de Nestorius, d’après la lettre à Cosme et l’hymne de S. Patrologia Orientalis 13.2 [63]. Paris: Firmin-Didot, 1917. (Turnhout: Brepols, 1993.)
OrthBishJust	Nau, François, ed. Documents pour servir à l’histoire de l’Église nestorienne: I. Quatre Homélies de saint Jean Chrysostome; II. Textes monophysites: Homélies d’Érechthios; Fragments divers; Extraits de Timothée Ælure, de Philoxène, de Bar Hébraeus; III. Histoire de Nestorius, d’après la lettre à Cosme et l’hymne de S. Patrologia Orientalis 13.2 [63]. Paris: Firmin-Didot, 1917. (Turnhout: Brepols, 1993.)
PactOrthBishs&QononSupporters	Chabot, Jean Baptiste, ed. Documenta ad origines monophysitarum illustrandas. CSCO 17, Syr. II.37 [17]. Paris: E Typographeo Reipublicae, 1907, 1933. (Leuven: Peeters, 1955.)
Pall:LausHist	Ref A: Draguet, René, ed. Les formes syriaques de la matière de l’Histoire lausiaque I: Les manuscrits Édition des pièces liminaires et des ch. 1-19. CSCO 389-390, Syr. 169-170. Leuven: Secrétariat du CorpusSCO, 1978. | Ref B: Draguet, René, ed. Les formes syriaques de la matière de l’Histoire lausiaque II: Édition des ch. 20-71, Épilogue, [72-73]. CSCO 398-399, Syr. 173-174. Leuven: Secrétariat du CorpusSCO, 1978.
PaulAnt:EpJac&Thdr	Chabot, Jean Baptiste, ed. Documenta ad origines monophysitarum illustrandas. CSCO 17, Syr. II.37 [17]. Paris: E Typographeo Reipublicae, 1907, 1933. (Leuven: Peeters, 1955.)
PaulAnt:EpThdrAl	Chabot, Jean Baptiste, ed. Documenta ad origines monophysitarum illustrandas. CSCO 17, Syr. II.37 [17]. Paris: E Typographeo Reipublicae, 1907, 1933. (Leuven: Peeters, 1955.)
PaulAnt:EpThdsAl	Chabot, Jean Baptiste, ed. Documenta ad origines monophysitarum illustrandas. CSCO 17, Syr. II.37 [17]. Paris: E Typographeo Reipublicae, 1907, 1933. (Leuven: Peeters, 1955.)
PhiloxMab:ComMattLuke	Watt, John W., ed. Philoxenus of Mabbug. Fragments of the Commentary on Matthew and Luke. CSCO 392-393, Syr. 171-172. Leuven: Secrétariat du CorpusSCO, 1978.
PhiloxMab:ComProJohn	de Halleux, André, ed. Philoxène de Mabbog. Commentaire du prologue johannique (Ms. Br. Mus. Add. 14, 534). CSCO 380-381, Syr. 165-166. Leuven: Secrétariat du CorpusSCO, 1977.
PhiloxMab:EpMonksSen	de Halleux, André, ed. Philoxène de Mabbog. Lettre aux moines de Senoun. CSCO 231-232, Syr. 98-99. Leuven: Secrétariat du CorpusSCO, 1963. (Leuven: Peeters, 1963.)
PhiloxMab:EpPatricius	Lavenant, René, ed. La lettre à Patricius de Philoxène de Mabboug. Patrologia Orientalis 30.5 [147]. Paris: Firmin-Didot, 1963.
PhiloxMab:MemTrin&Inc	Vaschalde, Arthur Adolphe, ed. Philoxeni Mabbugensis tractatus tres de Trinitate et Incarnatione. CSCO 9, Syr. II.27 [9-10]. Paris: E Typographeo Reipublicae, 1907. (Leuven: Peeters, 1961.)
PhiloxMab:OnChristHeres	Nau, François, ed. Documents pour servir à l’histoire de l’Église nestorienne: I. Quatre Homélies de saint Jean Chrysostome; II. Textes monophysites: Homélies d’Érechthios; Fragments divers; Extraits de Timothée Ælure, de Philoxène, de Bar Hébraeus; III. Histoire de Nestorius, d’après la lettre à Cosme et l’hymne de S. Patrologia Orientalis 13.2 [63]. Paris: Firmin-Didot, 1917. (Turnhout: Brepols, 1993.)
PoemsOnSev	Kugener, Marc-Antoine, ed. Sévère, patriarche d’Antioche, 512-518: textes syriaques publiés, traduits et annotés. Pt. 2: Vie de Sévère par Jean, supérieur du monastère de Beith-Aphtonia, avec divers textes syriaques, grecs et latins. Patrologia Orientalis 2.3 [8]. Paris: Firmin-Didot, 1904. (Turnhout: Brepols, 2003.)
Ps-Ath:Virg	Brakke, David, ed. Pseudo-Athanasius on Virginity. CSCO 592-593, Syr. 232-233. Leuven: Peeters, 2002.
ChronZuq	Ref A: Chabot, Jean Baptiste, ed. Incerti auctoris Chronicon Pseudo-Dionysianum vulgo dictum I. CSCO 91, Syr. III.1 [43]. Paris: E Typographeo Reipublicae, 1927. (Leuven: Secrétariat du CorpusSCO, 1927.) | Ref B: Chabot, Jean Baptiste, ed. Incerti auctoris Chronicon Pseudo-Dionysianum vulgo dictum II: Accedunt Iohannis Ephesini Fragmenta Curante E. W. Brooks. CSCO 104, Syr. III.2 [53]. Paris: E Typographeo Reipublicae, 1933. (Leuven: Secrétariat du CorpusSCO, 1965.)
Ps-GeorgArb:ComLiturgRit	Ref A: Connolly, Richard Hugh, ed. Anonymi auctoris Expositio officiorum ecclesiae Georgio Arbelensi vulgo adscripta. CSCO 64, Syr. 25. Paris: E Typographeo Reipublicae, 1911. (Leuven: Secrétariat du CorpusSCO, 1961.) | Ref B: Connolly, Richard Hugh, ed. Anonymi auctoris expositio officiorum ecclesiae Georgio Arbelensi vulgo adscripta, II. Accedit Abrahae bar Līpheh interpretatio officiorum. CSCO 72, Syr. 29. Paris: Typographeo Reipublicae, 1913. (Leuven: Secrétariat du CorpusSCO, 1960.)
MaruMayph:Canons	Vööbus, Arthur, ed. The Canons Ascribed to Mārūtā of Maipherqaṭ and Related Sources. CSCO 439-440, Syr. 191-192. Leuven: Peeters, 1982.
Ps-Zach:EccHist	Ref A: Brooks, Ernest Walter, ed. Historia ecclesiastica Zachariae Rhetori vulgo adscripta I. CSCO 83, Syr. III.5-6 [38]. Paris: E Typographeo Reipublicae, 1919. (Leuven: Secrétariat du CorpusSCO, 1919.) | Ref B: Brooks, Ernest Walter, ed. Historia ecclesiastica Zachariae Rhetori vulgo adscripta II: Accedit Fragmentum Historiae Ecclesiasticae Dionysii Telmahrensis. CSCO 84, Syr. III.5-6 [39]. Paris: E Typographeo Reipublicae, 1921. (Leuven: Secrétariat du CorpusSCO, 1921.)
Ps-Zach:ExtSev	Kugener, Marc-Antoine, ed. Sévère, patriarche d’Antioche, 512-518: textes syriaques publiés, traduits et annotés. Pt. 2: Vie de Sévère par Jean, supérieur du monastère de Beith-Aphtonia, avec divers textes syriaques, grecs et latins. Patrologia Orientalis 2.3 [8]. Paris: Firmin-Didot, 1904. (Turnhout: Brepols, 2003.)
QiyorEdes:ExpLiturgFeasts	Macomber, William F., ed. Six Explanations of the Liturgical Feasts by Cyrus of Edessa, an East Syrian Theologian of the Mid Sixth Century. CSCO 355-356, Syr. 155-156. Leuven: Secrétariat du CorpusSCO, 1974.
Sahd:BkPerf	Ref A: de Halleux, André, ed. Martyrius (Sahdona). Œuvres spirituelles, I. Livre de la perfection, Ie partie. CSCO 200-201, Syr. 86-87. Leuven: Secrétariat du CorpusSCO, 1960. (Leuven: Peeters, 1960.) | Ref B: de Halleux, André, ed. Martyrius (Sahdona). Œuvres spirituelles, II. Livre de la perfection, 2me partie (ch. 1-7). CSCO 214-215, Syr. 90-91. Leuven: Secrétariat du CorpusSCO, 1961. (Leuven: Peeters, 1961.) | Ref C: de Halleux, André, ed. Martyrius (Sahdona). Œuvres spirituelles, III. Livre de la perfection, 2me partie (ch. 8-14). CSCO 252-253, Syr. 110-111. Leuven: Secrétariat du CorpusSCO, 1965. (Leuven: Peeters, 1965.)
Sahd:MemSolitar	de Halleux, André, ed. Martyrius (Sahdona). Œuvres spirituelles, IV. Lettres à des amis solitaires, Maximes sapientiales. CSCO 254-255, Syr. 112-113. Leuven: Secrétariat du CorpusSCO, 1965. (Leuven: Peeters, 1965.)
SecondΣυνδEastArchimand	Chabot, Jean Baptiste, ed. Documenta ad origines monophysitarum illustrandas. CSCO 17, Syr. II.37 [17]. Paris: E Typographeo Reipublicae, 1907, 1933. (Leuven: Peeters, 1955.)
SergStyl:EpLuqJew	Hayman, Allison Peter, ed. The Disputation of Sergius the Stylite against a Jew. CSCO 338-339, Syr. 152-153. Leuven: Secrétariat du CorpusSCO, 1973.
SermHolyWeek	Beck, Edmund, ed. Ephraem Syrus. Sermones in Hebdomadam Sanctam. CSCO 412-413, Syr. 181-182. Leuven: Secrétariat du CorpusSCO, 1979.
SevAnt:CathHom	Duval, Rubens. Les Homiliae Cathedrales de Sévère d’Antioche: Traduction Syriaque Inédite de Jacques d’Édesse. I. Homélies LII à LVII. Firmin-Didot, 1908.
SevAnt:EpThdsAl	Chabot, Jean Baptiste, ed. Documenta ad origines monophysitarum illustrandas. CSCO 17, Syr. II.37 [17]. Paris: E Typographeo Reipublicae, 1907, 1933. (Leuven: Peeters, 1955.)
SevAnt:Epist	Ref A: Brooks, Ernest Walter, ed. A Collection of Letters of Severus of Antioch from Numerous Syriac Manuscripts. Patrologia Orientalis 12.2 [58]. Paris: Firmin-Didot, 1916. (Turnhout: Brepols, 1985.) | Ref B: Brooks, Ernest Walter, ed. A Collection of Letters of Severus of Antioch from Numerous Syriac Manuscripts. II.  Patrologia Orientalis 14.1 [67]. Paris: Firmin-Didot, 1920. (Turnhout: Brepols, 1988.)
SevAnt:LuqGramm	Ref A: Lebon, Joseph, ed. Severi Antiocheni Liber contra impium Grammaticum: oratio prima et secunda. CSCO 111, Syr. IV.4 [58]. Paris: E Typographeo Reipublicae, 1938. (Leuven: L. Durbecq, 1952.) | Ref B: Lebon, Joseph, ed. Severi Antiocheni Liber contra impium Grammaticum: orationes tertiae pars prior. CSCO 93 Syr. IV.5 [45] . Leuven: L. Durbecq, 1929. ( Leuven: L. Durbecq, 1952.) | Ref C: Lebon, Joseph, ed. Severi Antiocheni Liber contra impium Grammaticum: orationes tertiae pars posterior. CSCO 101, Syr. IV.6 [50]. Paris: E Typographeo Reipublicae, 1933. (Leuven: L. Durbecq, 1952.) 
SevAnt:LuqJul	Ref A: Hespel, Robert, ed. Sévère d’Antioche. La polémique antijulianiste, I: Premier échange de lettres. Deuxième échange de lettres. Critique du Tome de Julien. Troisième échange de lettres. Réfutation des Propositions hérétiques. CSCO 244-245, Syr. 104-105. Leuven: Secrétariat du CorpusSCO, 1964. | Ref B: Hespel, Robert, ed. Sévère d’Antioche. La polémique antijulianiste, II.A: Le Contra additiones Juliani. CSCO 295-296, Syr. 124-125. Leuven: Secrétariat du CorpusSCO, 1968. | Ref C: Hespel, Robert, ed. Sévère d’Antioche. La polémique antijulianiste, II.B: L’Adversus apologiam Juliani. CSCO 301-302, Syr. 126-127. Leuven: Secrétariat du CorpusSCO, 1969. | Ref D: Hespel, Robert, ed. Sévère d’Antioche. La polémique antijulianiste, III: L’Apologie du Philalèthe. CSCO 318-319, Syr. 136-137. Leuven: Secrétariat du CorpusSCO, 1971.
SevAnt:MadHymn	Ref A: Brooks, Ernest Walter, ed. James of Edessa. The Hymns of Severus of Antioch and Others. Patrologia Orientalis 6.1 [26]. Paris: Firmin-Didot, 1911. (Turnhout: Brepols, 2003.) | Ref B: Brooks, Ernest Walter, ed. James of Edessa. The Hymns of Severus of Antioch and Others. Patrologia Orientalis 7.5 [35]. Paris: Firmin-Didot, 1911. (Turnout: Brepols, 2003.)
Šub:BkGifts	Lane, David J., ed. Šubhalmaran. The Book of Gifts. CSCO 612-613, Syr. 236-237. Leuven: Peeters, 2004.
SigPriestsDoctrThdsAl	Chabot, Jean Baptiste, ed. Documenta ad origines monophysitarum illustrandas. CSCO 17, Syr. II.37 [17]. Paris: E Typographeo Reipublicae, 1907, 1933. (Leuven: Peeters, 1955.)
SilwQard:ScholUrmApp	Hespel, Robert, ed. Théodore bar Koni. Livre des Scolies (recension d’Urmiah). Les collections annexées par Sylvain de Qardu. CSCO 464-465, Syr. 197-198. Leuven: Peeters, 1984.
ṢlibaManṣ:MemGreekDrs	Nau, François, ed. Documents pour servir à l’histoire de l’Église nestorienne: I. Quatre Homélies de saint Jean Chrysostome; II. Textes monophysites: Homélies d’Érechthios; Fragments divers; Extraits de Timothée Ælure, de Philoxène, de Bar Hébraeus; III. Histoire de Nestorius, d’après la lettre à Cosme et l’hymne de S. Patrologia Orientalis 13.2 [63]. Paris: Firmin-Didot, 1917. (Turnhout: Brepols, 1993.)
